week_start_date,weekly_sales,store_area,num_employees,store_rating,day,temperature_z,fuel_price_z,cpi_z,unemployment_z,holiday_0,holiday_1,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,store_Store_1,store_Store_10,store_Store_11,store_Store_12,store_Store_13,store_Store_14,store_Store_15,store_Store_16,store_Store_17,store_Store_18,store_Store_19,store_Store_2,store_Store_20,store_Store_3,store_Store_4,store_Store_5,store_Store_6,store_Store_7,store_Store_8,store_Store_9,rating_cat_High,rating_cat_Low,rating_cat_Medium,dataset_split
2023-06-25,8229.795078,2070.370707,41,6.0,25,-0.05197548854047951,1.5587410470250103,1.1151982905288342,0.7576755935742693,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-06-25,8482.455334,1209.420081,47,6.1,25,-1.6456362724991296,1.480503602436568,-1.3102962065902035,0.3479613304384853,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-06-25,14411.48152,2776.174997,47,1.8,25,-1.3525754894802924,-0.1719994375542257,0.4041594381441311,-0.22787073986834738,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-06-25,19191.08921,4006.98797,49,3.7,25,0.18313314175389284,-1.4340063725862071,1.4223537358205502,-1.4129745806243141,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-06-25,17156.5993,1421.459689,18,8.2,25,-0.9904921870060576,-0.26233406692875805,1.1488252866236939,1.6218205714313654,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-02,8021.203197,4788.362668,49,2.0,2,1.1470997953244415,0.9157140538168353,-0.7374616653974574,-1.4206943255442062,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-02,3173.682643,4531.975299,83,8.9,2,1.2541051535800902,0.19199893641603716,-0.23268278830729788,0.47808447444014895,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-02,19408.27907,1250.105183,31,2.5,2,-0.315991426182861,0.8748195477554991,1.3995296378628574,-0.952343936072523,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-02,19219.06318,1629.092833,70,1.7,2,-0.33710696549408936,-1.2542890439116994,-0.3523855497684955,-0.11837202794316504,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
2023-07-02,5316.047106,3856.210894,50,8.4,2,0.26032109196315023,0.5807193692506954,0.8469301047474157,-0.3777042404222663,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,train
2023-07-02,3740.176094,2975.256162,57,6.8,2,-0.23606180485031367,1.5120704202853004,1.3057403857623293,0.12516411857988702,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,train
2023-07-09,9399.720847,2336.199863,99,4.1,9,1.017167359382379,1.60941915441234,1.2870670081702065,-1.360589126531438,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,train
2023-07-09,12479.57744,4516.74309,87,1.3,9,-0.16118146026803135,-1.0546764539810936,1.2025201988697902,0.12046630048599548,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
2023-07-09,13449.72884,1859.650548,51,6.9,9,0.724921341182153,-0.1446356136770428,0.609456631368764,1.2441371505323613,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
2023-07-09,12091.8817,1313.823265,14,7.0,9,1.4780453931958901,0.47950637543780583,1.6141316627665598,-0.5445165334981961,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-09,18021.74663,4603.843583,19,1.4,9,0.2753787468255141,-0.7400353751985685,0.5240378975033714,-0.2761227220114963,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-09,14177.24094,3504.937286,34,5.9,9,1.0664140937143618,-0.5081116925473164,0.9569677853618832,-1.5644317241835495,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-09,15384.69049,4373.304671,86,3.2,9,-0.06357973858488794,-1.2446485610903273,-0.9160071682354254,-0.6569769048176569,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-16,10266.3178,3494.595113,99,7.4,16,-0.6773133126818992,-0.020062440497625306,0.36892418557425055,-1.1724796511915943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-16,3471.056223,2057.105053,22,8.8,16,-0.34462008022451146,-0.6001676970567341,-0.3331798300763416,1.0456378572881952,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,train
2023-07-16,12904.02649,4226.660212,54,9.7,16,1.2603237026080578,-0.6265970626296054,-0.3144757042475988,0.7932179470252104,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,train
2023-07-16,5687.862935,2251.629577,40,3.8,16,-0.4669494274779849,-1.399002802097204,-0.2992281485070365,0.23043230726042577,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
2023-07-16,3577.569442,4070.270514,92,2.7,16,0.2925254395160617,0.5064638652158232,-1.0971174362711915,0.5174304837742376,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
2023-07-16,16406.41714,2104.678231,55,2.1,16,1.0937714932359537,-1.6877718995071502,-1.426843218211488,1.3116509337798326,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-16,15943.76356,4909.231632,58,2.6,16,1.0350906698761269,-0.848113318413486,1.1744332132937065,-0.6731752501780388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-16,7842.544938,2850.70242,13,7.3,16,0.49545138095164,-1.4760932671707323,1.1688962069129885,-1.0232259700565642,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-16,11421.0364,1453.214019,70,1.4,16,1.0136341357320162,1.3151027241968218,0.29603697506457016,-0.09235636489700029,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-16,9178.810056,1437.056841,12,1.9,16,-1.1367441639229832,-1.3849043218268502,-1.6741311576197808,1.1704450983231247,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-16,15423.20809,3090.040724,71,4.4,16,1.514212077751443,-0.2636457805802508,0.9305811419280743,0.8560215763381692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-16,11348.94547,3440.029668,52,1.0,16,-0.8394440915026993,-0.6680246013001085,0.009278169313514013,-0.660312760548638,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-16,12270.97544,2389.108156,13,9.6,16,1.5790862341106466,-1.2561911697085983,-0.10644686595590136,-1.137920065468967,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-16,6946.50864,1291.607341,20,8.3,16,-0.7972655854190211,1.3805578940291192,-1.428429376600362,-0.2759196707081554,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-16,10253.41416,1155.752067,78,4.1,16,0.18740988935525874,1.4507943079615295,-0.7904387918681846,-1.521932876699506,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-23,2103.655889,1595.183878,80,7.2,23,-1.212456833254174,0.18706242027367223,-0.7099346246487623,-0.8993565496411896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,train
2023-07-23,8994.045823,3354.926089,31,7.6,23,0.31675253824456984,1.104681694358698,0.30350429035609955,-1.6480098265175498,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,train
2023-07-23,11839.66796,1410.27185,90,3.8,23,1.2733898909418708,-0.303901299562014,0.11053061926928678,-0.6225556419229112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
2023-07-23,14893.82099,1292.326248,32,5.6,23,-1.1243040157567834,-1.0732025535091594,0.6367807425914694,0.1742422417056987,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-23,16447.57958,1939.89362,71,2.3,23,0.9815312292201477,0.36047557472476455,-0.9405216151584922,0.8953123366558767,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-23,2377.009299,1650.798975,37,2.8,23,0.15449355194919503,-0.4738910946419651,-0.17948626256544753,-1.5528527844362259,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-23,13590.27656,2286.679959,99,2.6,23,-1.3679155565657746,-1.1952477929811238,1.0567017848992453,-0.18007783607681854,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-23,3176.590836,3696.079676,58,7.8,23,-0.5143462559102403,0.06562934565967125,0.17918732304078663,-0.2623889768425172,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-23,14463.85072,4290.139178,37,3.7,23,1.005731819725919,-0.7241166051889348,-1.7897363101091786,-0.2582066260066404,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-30,10693.4397,4268.512568,26,5.9,30,-1.2500412388877018,0.04027012733925393,0.04612202295072201,1.6956903553625882,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-07-30,10748.00889,2056.247939,98,9.3,30,-0.39205338729751227,1.1662599846108361,-0.20834384489686622,0.07063305303420202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-30,15610.93992,3530.847515,85,1.5,30,0.3226706483329888,-1.1800523397036995,-0.18183692107653396,-1.5421785969601038,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-30,12994.04128,1267.894448,41,9.1,30,-1.2671172462781128,-1.4563015279110125,1.6642327776650099,-0.04262896331849002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-07-30,10568.32633,1967.573176,66,2.9,30,1.0399674911557621,-1.5186772591093924,-1.2209970010848874,-0.7146457893603405,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,train
2023-07-30,18932.22641,1100.773656,88,3.4,30,0.31610878308336127,-0.9076733657090758,-1.768278573662728,-0.1667048653576604,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
2023-08-06,17832.47339,3390.673131,54,3.1,6,-1.0471495121687249,0.4079791215547841,-1.698799124833444,-1.4075973898571437,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-06,19623.88888,2964.382918,91,4.4,6,0.5573091001052326,0.648835093323638,-1.2397508012200307,1.0810361431969304,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
2023-08-06,6382.681338,3750.88817,84,8.3,6,-1.2303495515835918,-0.22211378084060684,0.8522156117582604,-0.3115207209507759,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-08-06,18065.41922,2677.086645,41,7.4,6,-1.4726364916134986,0.5661676206745889,0.04619452870638335,1.537156259826456,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,train
2023-08-06,18329.51055,4655.153775,55,2.3,6,-0.00989053579275346,-1.1589631180904327,0.29199769054964525,-1.6580120300442704,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,train
2023-08-06,6354.088909,1076.515866,28,7.7,6,-0.7962738637334666,0.6119060463469616,-0.7014756698905437,-0.15579318195983535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,train
2023-08-06,11800.80376,4776.168375,73,6.2,6,1.404819699417168,-0.4904782632922395,-0.6906230444327736,-1.3822123546158023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-06,17299.55669,3627.024254,88,9.9,6,-0.9769600935881803,-0.16272081253709772,1.0123135421578568,-1.2303846944374859,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-08-06,12211.61995,4383.685759,62,2.1,6,1.637997278580121,-1.4713638261115696,0.828885873186474,-1.322215648991432,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-08-06,8619.668316,4851.073401,22,4.6,6,1.2940222226134066,-1.5671453078594075,-1.212929768258366,1.6081445686587408,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-06,5827.598775,2156.749785,13,4.1,6,0.1921336844434233,-1.3983577813514776,1.6555169160884136,1.5485877413543219,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-06,15767.89871,4572.360821,22,6.7,6,0.6011184114497896,1.2948170955516205,-1.5364714436440015,1.4656362971796195,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-06,19217.02517,4170.380465,59,3.6,6,1.5777367516772092,-0.4017969736195938,-0.5067620285461569,-0.4817683170996377,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-06,17154.8042,4881.028439,89,8.0,6,-1.6387648629019087,-0.9271910487013244,-0.7715345639375094,0.8016818685342638,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-08-06,19852.57912,4343.303712,13,4.8,6,-1.01281964791885,-0.4727660674543975,0.0890428237708306,0.1311417748869965,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-13,8847.209881,2570.922973,45,9.3,13,-1.5095362758378548,-0.44842973926317836,-0.18600062108566617,-1.0975099426245398,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,train
2023-08-13,10740.61459,1089.703557,98,5.3,13,-0.44401661625013294,0.8969661868504533,-1.4469450104372041,1.6418315166548845,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,train
2023-08-13,3199.73673,4805.719241,71,8.2,13,-0.007227169354376897,-1.4384922284872026,-0.6795330655611195,0.0010220171249125428,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,train
2023-08-13,10046.99979,3022.536614,52,1.1,13,0.6263926967131871,-1.501303014290013,-0.02853628598826007,0.7478270917756631,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,train
2023-08-13,9398.512457,2198.262712,58,4.7,13,1.5038974397452238,-1.1534333545660482,-0.4084681156023225,0.16642366006752277,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
2023-08-13,17803.53777,2580.52363,69,4.4,13,1.2516713005850377,-1.0517675263004351,0.518364397226304,-1.3540076847140448,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
2023-08-13,7851.872278,2638.684214,27,3.7,13,-0.9978748529131527,-1.3057162133928877,0.2602178152484192,-1.4226309087411817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-13,16192.05218,4314.222392,81,3.2,13,0.6578333020373934,0.16266264249010784,0.7370823651796761,0.8900188181942379,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-13,10724.53317,2932.15879,67,1.1,13,0.40533691491371193,-1.5546276997030124,-0.9022862005931344,-0.8310310153021223,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-08-13,13121.25032,4865.669543,21,5.9,13,0.5989829944933586,-0.8456082132186499,0.7394244972400896,0.21616524770003268,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-13,9812.348591,4731.69945,99,4.5,13,-1.0731316594090803,-0.7779278970506507,1.0177403496859514,-1.0905176427911512,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-20,2328.186488,3041.729956,58,7.2,20,-1.3957866234794951,-0.9178843631442891,-0.28704419508922835,1.4451532280321842,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-08-20,5633.362138,3165.630429,57,8.5,20,-0.5180930496085059,1.428076901289567,-0.8638381549029872,-0.7499493297885295,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-08-20,4843.186811,4658.194655,15,9.6,20,-0.45746062162919343,-0.6817519867243176,-0.5985738686182229,0.907046070982006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-08-20,17736.00544,3626.917939,59,1.4,20,1.1775089796424563,-0.7253011295960151,1.5862148792830055,-0.024301403407488834,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-08-20,3526.256289,3374.243742,49,6.4,20,0.5034179661338811,-1.5959921805914377,0.7533586879990793,1.5524678908689304,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-20,15151.70918,2253.39167,74,8.3,20,-1.1189086893381708,-0.9725242107750842,-0.19605118585976902,1.4280452865336914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,train
2023-08-20,14260.12137,1571.401149,54,7.8,20,1.1332511758339994,0.28140350360453625,0.8087961151844004,-0.15775522881458293,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,train
2023-08-27,13413.87256,2334.513583,18,8.6,27,-1.6795881278509317,0.02044004190180584,1.5021524342306536,1.164588072437329,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,train
2023-08-27,13453.24437,1828.303237,56,2.2,27,-1.009368515766352,0.4523936489475879,0.7866179864310285,1.7879713126372283,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
2023-08-27,16278.70431,2034.846569,76,8.7,27,1.052555788848737,-1.622793184386642,0.005048987930359381,-0.4434978435477671,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,train
2023-08-27,5265.890259,4013.711689,68,5.1,27,1.677910898215181,1.3118277909639022,-0.7276341225315518,-1.4993916676437125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
2023-08-27,8615.619601,4853.996964,66,2.1,27,0.1093690712465802,-0.24294029455216595,1.3353090829154821,1.6581884561288371,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-08-27,5922.065977,4990.51319,31,6.4,27,-0.866308056732092,1.4534033792514884,1.7178489284797185,1.516362083245896,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-27,13026.32243,4631.354056,46,3.5,27,-1.532885862016198,0.06133332095046218,0.30605262998726757,0.10108754453615323,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-08-27,15669.16872,4331.321507,78,4.8,27,-0.015616054985289327,-0.12090118696389734,-1.1772682284976916,1.5359232999968513,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-09-03,3567.669802,2490.133095,20,7.4,3,0.9637906258572938,1.7839778469122543,0.5109490270161217,0.19891492260793533,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,train
2023-09-03,6736.026258,2479.253024,53,6.6,3,-1.6844725479922606,-0.7608224241829764,-0.9746187411884307,-1.46190896844163,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-09-03,10883.83845,3835.062621,21,3.9,3,0.7733165438954842,-0.887936852972273,1.4709291638621462,0.8663857119554124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
2023-09-03,16049.45927,1200.904046,28,1.6,3,-1.4838060115177323,-0.9123903144154161,-0.4562238380669959,-1.2393490359463417,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-09-03,17482.51448,3951.539939,80,8.2,3,-1.41932536103695,1.137190764674349,1.0273871406333137,-0.5986418647639754,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-09-03,17625.02042,3852.827533,99,8.6,3,0.5752875394018258,-1.057893708432239,-0.424326739531505,-0.508636838872344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-09-03,4558.468228,3638.043075,89,7.6,3,-1.1843168211366923,0.034509827457832334,-0.07715191646566538,-0.34478651849033604,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
2023-09-03,10049.64573,3629.413929,25,3.0,3,0.742208171567735,0.14776058585681204,-0.6741105875261113,-1.6455724996665602,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
2023-09-10,13948.21435,4135.03937,68,3.0,10,-1.3520464063640234,1.429269650885879,-0.5556413251525766,1.5023224546712692,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
2023-09-10,13561.85947,4016.993039,81,8.8,10,-1.4489201434148735,-1.160076166977424,-0.47184284664304743,-0.7374449555558878,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
2023-09-10,8681.103622,1973.586733,75,1.5,10,-0.6821140708534079,1.2346471741985916,-1.7585565467283495,-1.2369755994424931,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,train
